,labels,messages,sentiment_default,score_default,pred_sentiment_default,accurate_default,sentiment_finbert,score_finbert,pred_sentiment_finbert,accurate_finbert
4370,neutral,"This one was at one time targeted for June 5 , but if we had to guess , it 's been pushed back -- maybe we 're crazy , but we feel like it has n't leaked enough to meet that date at this point .","[{'label': 'NEGATIVE', 'score': 0.9396529793739319}]",0.9396529793739319,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9988331198692322}]",0.9988331198692322,neutral,1
4371,negative,Border Guard Service has banned the mooring of the company car-shipping ferry on its test travel at the railroad-car terminal of the Russian port as the border checkpoint is not yet ready .,"[{'label': 'NEGATIVE', 'score': 0.9991722106933594}]",0.9991722106933594,NEGATIVE,1,"[{'label': 'negative', 'score': 0.998102605342865}]",0.998102605342865,negative,1
4372,negative,`` Those uncertainties cloud the long-term outlook . '',"[{'label': 'NEGATIVE', 'score': 0.9974778294563293}]",0.9974778294563293,NEGATIVE,1,"[{'label': 'negative', 'score': 0.997616171836853}]",0.997616171836853,negative,1
4373,negative,"20 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj HEL : LAT1V , or L&T , said Monday it expects its operating profit , excluding non-recurring items , for the whole 2010 to be slightly lower than in 2009 .","[{'label': 'NEGATIVE', 'score': 0.9997144341468811}]",0.9997144341468811,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9994766116142273}]",0.9994766116142273,negative,1
4374,negative,"According to Finnish petrol station chain St1 's managing director Kim Wiio , the company was forced to make purchases with rising prices in the first half of 2008 , and now consumer prices are going down almost daily due to competition .","[{'label': 'NEGATIVE', 'score': 0.9996329545974731}]",0.9996329545974731,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9988498687744141}]",0.9988498687744141,negative,1
4375,negative,"According to the Latvian business register , Uponor Latvia closed in red with LVL 99,000 EUR 139,538.17 USD 194,556.48 on turnover of LVL 2.346 mn for 2009 .","[{'label': 'NEGATIVE', 'score': 0.9747034907341003}]",0.9747034907341003,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9985033273696899}]",0.9985033273696899,negative,1
4376,negative,"Dolce & Gabbana has asked the European Union to declare Marimekko Corporation 's `` Unikko '' floral pattern trademark invalid , in a continuing dispute between the two companies .","[{'label': 'NEGATIVE', 'score': 0.999570906162262}]",0.999570906162262,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9965477585792542}]",0.9965477585792542,negative,1
4377,negative,Finnair said that the cancellation of flights would cause daily losses of  x20ac 2.5 million US$ 3 million .,"[{'label': 'NEGATIVE', 'score': 0.9994922876358032}]",0.9994922876358032,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9996001124382019}]",0.9996001124382019,negative,1
4378,negative,"Food sales totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 .","[{'label': 'NEGATIVE', 'score': 0.9631626009941101}]",0.9631626009941101,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9994865655899048}]",0.9994865655899048,negative,1
4379,negative,"ADP News - May 29 , 2009 - Bank of America BofA downgraded today its ratings on Swedish-Finnish paper maker Stora Enso Oyj HEL : STERV and on Finnish sector player UPM-Kymmene Oyj HEL : UPM1V to `` underperf","[{'label': 'NEGATIVE', 'score': 0.9989504218101501}]",0.9989504218101501,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9975797533988953}]",0.9975797533988953,negative,1
4380,negative,Operating profit excluding non-recurring items totaled EUR 5.4 mn compared to EUR 5.5 mn in the corresponding period in 2007 .,"[{'label': 'NEGATIVE', 'score': 0.9874584674835205}]",0.9874584674835205,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9153056740760803}]",0.9153056740760803,negative,1
4381,negative,"Raute reported a loss per share of EUR0 .86 for the first half of 2009 , against EPS of EUR0 .74 in the corresponding period of 2008 .","[{'label': 'NEGATIVE', 'score': 0.9993999004364014}]",0.9993999004364014,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9765714406967163}]",0.9765714406967163,negative,1
4382,negative,The air traffic of Finland has been in stoppage since then .,"[{'label': 'NEGATIVE', 'score': 0.9556137919425964}]",0.9556137919425964,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9995473027229309}]",0.9995473027229309,negative,1
4383,negative,The hack had been extra nefarious because the tweets activated without being clicked on - it was enough for Web surfers to move their mouse cursors over them .,"[{'label': 'NEGATIVE', 'score': 0.9936164617538452}]",0.9936164617538452,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9989012479782104}]",0.9989012479782104,negative,1
4384,negative,The move was triggered by weak demand for forestry equipment and the uncertain market situation .,"[{'label': 'NEGATIVE', 'score': 0.9996411800384521}]",0.9996411800384521,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9996383190155029}]",0.9996383190155029,negative,1
4385,negative,The situation of coated magazine printing paper will continue to be weak .,"[{'label': 'NEGATIVE', 'score': 0.9997780919075012}]",0.9997780919075012,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9996054768562317}]",0.9996054768562317,negative,1
4386,negative,A high court in Finland has fined seven local asphalt companies more than   lion ( $ 117 million ) for operating a cartel .,"[{'label': 'NEGATIVE', 'score': 0.99290531873703}]",0.99290531873703,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9980263113975525}]",0.9980263113975525,negative,1
4387,negative,"The Estonian electronic components factory , Elcoteq , is running out of material because of the closure of air traffic .","[{'label': 'NEGATIVE', 'score': 0.9997240900993347}]",0.9997240900993347,NEGATIVE,1,"[{'label': 'negative', 'score': 0.999634861946106}]",0.999634861946106,negative,1
4388,negative,"All the ferries had run into trouble just outside the Stockholm archipelago , made up of more than 20,000 islands .","[{'label': 'NEGATIVE', 'score': 0.9908319115638733}]",0.9908319115638733,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9996417760848999}]",0.9996417760848999,negative,1
4389,negative,And U.S. energy executives say high steel prices are threatening energy exploration .,"[{'label': 'NEGATIVE', 'score': 0.9960992336273193}]",0.9960992336273193,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9896149635314941}]",0.9896149635314941,negative,1
4390,negative,"As capacity was cut with 1.4 % , the passenger load factor was down 7.8 percentage points .","[{'label': 'NEGATIVE', 'score': 0.999657392501831}]",0.999657392501831,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9990308284759521}]",0.9990308284759521,negative,1
4391,negative,"At present , the trade mark Pit-Produkt is little-known outside the North-West of Russia .","[{'label': 'NEGATIVE', 'score': 0.9985734224319458}]",0.9985734224319458,NEGATIVE,1,"[{'label': 'neutral', 'score': 0.6836082935333252}]",0.6836082935333252,neutral,0
4392,negative,"Copper , lead and nickel also dropped ... HBOS ( HBOS ) plummeted 20 % to 70.3 pence after saying this year+ ??","[{'label': 'NEGATIVE', 'score': 0.9989140033721924}]",0.9989140033721924,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9991627931594849}]",0.9991627931594849,negative,1
4393,negative,"Divisional sales demand in the half remained `` inconsistent '' , it added .","[{'label': 'NEGATIVE', 'score': 0.998653769493103}]",0.998653769493103,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9996067881584167}]",0.9996067881584167,negative,1
4394,negative,"During the strike , Finnair estimates to incur a net loss of between EUR2m and EUR2 .5 m per day .","[{'label': 'NEGATIVE', 'score': 0.9988008737564087}]",0.9988008737564087,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9990808963775635}]",0.9990808963775635,negative,1
4395,negative,Earnings per share ( EPS ) dropped to EUR 0.21 from EUR 0.31 .,"[{'label': 'NEGATIVE', 'score': 0.9979386925697327}]",0.9979386925697327,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9996789693832397}]",0.9996789693832397,negative,1
4396,negative,EMSA Deputy Chairman of the Board Juri Lember told BNS on Wednesday that this was the first time he heard about the strike as the Swedish side had not informed the Estonian union yet .,"[{'label': 'NEGATIVE', 'score': 0.9796978235244751}]",0.9796978235244751,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9983781576156616}]",0.9983781576156616,negative,1
4397,negative,"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .","[{'label': 'NEGATIVE', 'score': 0.9964331388473511}]",0.9964331388473511,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9995465874671936}]",0.9995465874671936,negative,1
4398,negative,"Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .","[{'label': 'NEGATIVE', 'score': 0.9920990467071533}]",0.9920990467071533,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9982755184173584}]",0.9982755184173584,negative,1
4399,negative,Full-year operating result for 2008 was 3.6 million negative .,"[{'label': 'NEGATIVE', 'score': 0.9995717406272888}]",0.9995717406272888,NEGATIVE,1,"[{'label': 'negative', 'score': 0.999699592590332}]",0.999699592590332,negative,1
4400,negative,Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,"[{'label': 'NEGATIVE', 'score': 0.9964015483856201}]",0.9964015483856201,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9997106194496155}]",0.9997106194496155,negative,1
4401,negative,"In Q1 of 2009 , the company 's result before taxes from continuing operations , excluding non-recurring items , totalled EUR -0.4 mn , compared to EUR -0.1 mn in the corresponding period in 2008 .","[{'label': 'NEGATIVE', 'score': 0.9947201013565063}]",0.9947201013565063,NEGATIVE,1,"[{'label': 'positive', 'score': 0.9935723543167114}]",0.9935723543167114,positive,0
4402,negative,Kone said in court papers that the union action delayed repairs to elevators at the federal courthouse on Jan. 21 and the Saltonstall state office building on Jan. 23 .,"[{'label': 'NEGATIVE', 'score': 0.9987439513206482}]",0.9987439513206482,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9996194839477539}]",0.9996194839477539,negative,1
4403,negative,L&T 's net profit for the whole 2010 dropped to EUR 36 million from EUR 45 million for 2009 .,"[{'label': 'NEGATIVE', 'score': 0.9924416542053223}]",0.9924416542053223,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9997194409370422}]",0.9997194409370422,negative,1
4404,negative,"Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .","[{'label': 'NEGATIVE', 'score': 0.9933685660362244}]",0.9933685660362244,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9997101426124573}]",0.9997101426124573,negative,1
4405,negative,Last year 's third quarter result had been burdened by costs stemming from restructuring in the US .,"[{'label': 'NEGATIVE', 'score': 0.9982790946960449}]",0.9982790946960449,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9994753003120422}]",0.9994753003120422,negative,1
4406,negative,"Many of the commercial vessels had got stuck in the narrow Bay of Bothnia , where the ice is thicker , and around the Aaland islands .","[{'label': 'NEGATIVE', 'score': 0.9972507357597351}]",0.9972507357597351,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9996495246887207}]",0.9996495246887207,negative,1
4407,negative,"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .","[{'label': 'NEGATIVE', 'score': 0.9987152814865112}]",0.9987152814865112,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9985849857330322}]",0.9985849857330322,negative,1
4408,negative,"Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 .","[{'label': 'NEGATIVE', 'score': 0.9985417127609253}]",0.9985417127609253,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9971900582313538}]",0.9971900582313538,negative,1
4409,negative,Net sales dropped by 6 % year-on-year to EUR 11.9 million .,"[{'label': 'NEGATIVE', 'score': 0.9966448545455933}]",0.9966448545455933,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9997135996818542}]",0.9997135996818542,negative,1
4410,negative,Net sales have been eaten by the weak US dollar .,"[{'label': 'NEGATIVE', 'score': 0.9995779395103455}]",0.9995779395103455,NEGATIVE,1,"[{'label': 'negative', 'score': 0.99906986951828}]",0.99906986951828,negative,1
4411,negative,"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia .","[{'label': 'NEGATIVE', 'score': 0.991910994052887}]",0.991910994052887,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9992110729217529}]",0.9992110729217529,negative,1
4412,neutral,Nordic Walking was first used as a summer training method by cross-country skiers .,"[{'label': 'NEGATIVE', 'score': 0.652398943901062}]",0.652398943901062,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997081160545349}]",0.9997081160545349,neutral,1
4413,negative,Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .,"[{'label': 'NEGATIVE', 'score': 0.9996604919433594}]",0.9996604919433594,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9993502497673035}]",0.9993502497673035,negative,1
4414,negative,"On top of that , the US Commerce Department published worse-than-expected construction spending figures for November .","[{'label': 'NEGATIVE', 'score': 0.9997603297233582}]",0.9997603297233582,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9992644190788269}]",0.9992644190788269,negative,1
4415,neutral,Operating loss landed at EUR39m including one-offs and at EUR27m excluding one-offs .,"[{'label': 'NEGATIVE', 'score': 0.9986228942871094}]",0.9986228942871094,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9994688630104065}]",0.9994688630104065,neutral,1
4416,negative,"Operating profit , excluding non-recurring items , totaled EUR 0.2 mn , down from EUR 0.8 mn in the corresponding period in 2006 .","[{'label': 'NEGATIVE', 'score': 0.9906805157661438}]",0.9906805157661438,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9996726512908936}]",0.9996726512908936,negative,1
4417,negative,"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn .","[{'label': 'NEGATIVE', 'score': 0.9928669929504395}]",0.9928669929504395,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9997255206108093}]",0.9997255206108093,negative,1
4418,negative,"Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .","[{'label': 'NEGATIVE', 'score': 0.9928868412971497}]",0.9928868412971497,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9997096657752991}]",0.9997096657752991,negative,1
4419,negative,"Operating profit excluding non-recurring items amounted to EUR 40.6 mn , down from EUR 57.3 mn year-on-year .","[{'label': 'NEGATIVE', 'score': 0.9949158430099487}]",0.9949158430099487,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9997017979621887}]",0.9997017979621887,negative,1
